id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
5994,The Family Man,19.123,tt0218967,6.8,120592,movie,2000, fantasy comedy romance drama businessman workaholic midlife-crisis holiday second-chance first-love lost-love guardian-angel family-man christmas what-if crisis-of-conscience career-vs-family christmas-eve left pursue crossroad high discovery exists paced kate store gunman lifestyle suburban stumbles sweetheart alternate jack lavish wakes night bed lying grocery universe life christmas career finds choose order morning loves power longer fast woman disarms horrifying holdup college
6003,Romeo and Juliet,14.927,tt0063518,7.6,35190,movie,1968, romance drama secret-love new-love love-of-ones-life female-lover forbidden-love lovers based-on-play-or-musical tragedy crush romeo-&-juliet tragic wishes capulet elope families tragedy driven montague defy young love ultimate juliet lovers romeo feuding passion fall destiny suffer
202619,Survive!,21.637,tt0075290,5.6,766,movie,1976, thriller adventure drama based-on-true-story rugby survival airplane-crash andes-mountains cannibalism cold people survive forced andes crashes team climate temperatures terrible starvation uruguayan die cannibalism survivors mountains rough extremely decision rugby
38780,Rampage,16.155,tt1337057,6.2,20354,movie,2009,rampage collection crime action thriller sheriff bomb psychopath firearm rampage massacre bank-robbery killing-spree body-armor aggressive feeling streets shockingly town global constrained eating small helpless claustrophobic plan drudgery shake foundations meaningless alive blood society madness overwhelming life violent williamson dissolution descent boredom painting everyday red
661374,Glass Onion: A Knives Out Mystery,39.866,tt11564570,7.1,454369,movie,2022,knives out collection mystery crime comedy drama detective greece investigation mona-lisa-(la-gioconda) satire sequel murder billionaire whodunit puzzle-box clue identical-twin murder-mystery arrested-development covid-19 famous billionaire crew surrounding peel blanc benoit detective layers tech mystery eclectic friends greece heads
71552,American Reunion,44.808,tt1605630,6.7,225713,movie,2012,american pie collection comedy husband-wife-relationship sequel family-reunion masturbation scat high-school-reunion nostalgic quitting-a-job milf duringcreditsstinger amused high decade weekend long bonds great overdue break met east reunion distance school friendship characters ago time return falls discover changed
726916,JJ+E,15.436,tt12299824,5.4,2462,movie,2021, romance drama sweden coming-of-age cultural-difference young-love teenager raised socially high culturally live light day class john start elisabeth separated school years city economically
137093,Last Vegas,17.324,tt1204975,6.6,137472,movie,2013, comedy florida new-york-city california new-jersey casino drag-queen married-couple sarcasm male-friendship grandfather malibu stag-night las-vegas older-man-younger-woman-relationship divorced widower brooklyn new-york-city group-of-friends childhood-friends military-veteran elderly bachelor-party proposes vegas archie celebrate relive paddy bachelorhood decades girlfriend aging billy days ways realize glory longtime sin intervening friendship childhood sam friends las finally city tested imagined pals changed younger
137094,Jack Ryan: Shadow Recruit,23.764,tt1205537,6.2,139093,movie,2014, action thriller drama sniper new-york-city london england central-intelligence-agency-(cia) corruption based-on-novel-or-book explosive rehabilitation murder conspiracy terrorism surveillance ex-marine jack-ryan u.s.-marine 9/11 undercover-operation fiancé-fiancée-relationship ex-military moscow russia political-thriller helicopter-crash intelligence-service cia-analyst intelligence-analyst plot analyst cia covert attack economy jack ryan uncovers young terrorist crash russian
6023,P.S. I Love You,19.666,tt0431308,7.0,219676,movie,2007, comedy romance drama dying-and-death loss-of-loved-one job-hopping letter ireland left discovers messages 10 husband start widow young pain life ease late intended
38792,Monte Carlo or Bust!,7.924,tt0064688,6.1,2584,movie,1969,those magnificent men in their...collection comedy action romance adventure smuggling-(contraband) cheating car-race monte-carlo-rally rally machines comedic england men monte sequel time farce international carlo magnificent flying car
137106,The Lego Movie,38.641,tt1490017,7.7,393551,movie,2014,the lego movie collection fantasy animation adventure comedy action family friendship parent-child-relationship prophecy superhero villain based-on-comic part-live-action based-on-toy falling-in-love anti-villain super-power good-cop-bad-cop duringcreditsstinger live-action-and-animation lego father-son-relationship loving mischievous playful irreverent lighthearted evil-tyrant witty hilarious whimsical celebratory euphoric exhilarated exuberant joyful optimistic ridiculous conquering quest lego ordinary extraordinary universe tyrant join evil figure mistakenly mini thought masterbuilder recruited
890771,The Black Demon,27.286,tt10279472,3.7,9785,movie,2023, action horror thriller drama shark-attack shark killer-shark baja-california oil-rig\\xa0 oilman sharksploitation tlaloc ferocious humans protect idyllic battle turns attack encounter shark alive epic stranded shore strikes paul nightmare family constant sturges oilman megalodon territory nature vacation
6037,Murder by Death,17.788,tt0074937,7.3,42387,movie,1976, mystery crime comedy thriller detective butler deaf-mute guest parody murder spoof mansion whodunit cadaver one-night sidekick old-mansion plot greatest screams identities detectives dinner turns passages decently maid murder blind false secret spinning allowed mute deaf invites butler included rooms lionel twain twists
6038,Shanghai Knights,17.016,tt0300471,6.2,113545,movie,2003,shanghai noon collection comedy action adventure western martial-arts london england indian-territory emperor revenge murder arrow duringcreditsstinger action-hero imperial-seal good-versus-evil plot romance roy bannon believes father london adventure chon royal murder mind kill family crazy time prove unearths duo return dynamic sister wang bigger case avenge
137113,Edge of Tomorrow,60.808,tt1631867,7.9,749759,movie,2014, action adventure sci-fi deja-vu based-on-novel-or-book restart military-officer dystopia training alien time-loop soldier based-on-manga alien-invasion war-hero exoskeleton soldiers war 2020s major forced managing combat contact loop cage officer day awakens fight alpha die killed thrown alien minutes physical time demoted unceremoniously dropped
169881,The Physician,21.761,tt2101473,7.2,42375,movie,2013, adventure history drama based-on-novel-or-book persia jew-persecution historical-figure religious-fundamentalism teacher-student-relationship middle-ages-(476-1453) medieval black-death medical-student 11th-century medieval-england medieval-physician seljuk-turks quest isfahan greatest town cole physician besieged england 1021 vanquish death disease healer born persia leads path meets rob sacrifices harsh remote boy swears time sina years miserable ibn challenges countless knowledge mining
38810,Dogtooth,23.521,tt1379182,7.2,113491,movie,2009, thriller drama hostage paranoia dysfunctional-family incest mental-illness tooth sexual-awakening fantasy-world isolated-house home-education nordic estate sea refers meaning brother teenagers claim disobedience parents zombies confined vocabulary days flowers instantly word offspring ostracized country trio homemade uber family isolated terrorize abode invented yellow endless large listening tapes planet controlling submission armchair assigned teach spend
1087388,Sting,86.292,tt20112746,5.7,10108,movie,2024, horror thriller sci-fi spider giant-spider meteor alien creature corpse apartment-building exterminator creature-feature dollhouse deadly-creature arachnophobia mutant-spider pet-owner pet-monster poisonous-spider broken-window spider-venom deadly-pet pet-spider arachnid air-vent crawling-in-air-vent unnervingly year raising face charlotte fight pet secret family 12 survival spider talented truth
